InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,Season,BasePrice,CompetitorPrice,PriceChangeFreq,PriceStdDev,PriceRange,DemandIndicator,NumRivals,PriceSyncScore,ReactivePricingFlag,SearchDuration,PurchaseDelay,NumSearches,ADPExposure,DidPurchase,MitigationApplied,PriceMatchingFlag,VolatilityScore,TrustScore,CollusionFlag
INV509606,21928,JUMBO STORAGE BAG SUKI,3,2011-01-31 14:11,2.19,C17883,United Kingdom,bags,winter,2.08,2.4,2,0.687,2.237,0.639,5,0.359,0,8.4,0.7,7,6,1,0,0,0.4206,1.7744,0
INV509607,23298,SPOTTY BUNTING,10,2011-04-21 13:24,6.89,C18350,United Kingdom,seasonal,spring,4.95,8.11,4,0.346,1.657,0.86,3,0.406,0,1.9,0.1,2,39,1,0,0,0.446,2.8502,0
INV509608,21212,PACK OF 72 RETROSPOT CAKE CASES,22,2011-06-02 13:55,2.44,C16073,United Kingdom,kitchen,summer,2.1,2.08,0,0.536,1.359,0.933,6,0.42,0,4.9,5.9,1,8,1,0,0,0.404,1.8915,1
INV509609,22086,PAPER CHAIN KIT 50S CHRISTMAS,12,2011-08-01 10:10,3.88,C15545,United Kingdom,seasonal,summer,2.95,3.51,2,0.787,2.046,1.058,7,0.487,0,4.9,0.8,2,10,0,0,0,0.5414,1.9771,0
INV509610,71053,WHITE METAL LANTERN,3,2010-12-04 13:43,4.11,C13486,United Kingdom,home_decor,winter,3.39,4.78,4,0.826,3.216,1.152,7,0.602,0,3.3,0.3,2,11,0,0,0,0.384,2.5054,0
INV509611,21212,PACK OF 72 RETROSPOT CAKE CASES,14,2011-12-05 11:11,2.74,C13878,United Kingdom,kitchen,winter,2.1,2.4,7,0.667,2.524,1.213,3,0.241,0,9.7,0.7,1,11,0,1,0,0.4861,1.6503,1
INV509612,22457,NATURAL SLATE HEART CHALKBOARD,10,2010-08-03 14:35,1.35,C13698,France,home_decor,summer,1.06,1.34,5,0.152,0.474,1.258,7,0.196,1,6.3,11.2,2,13,1,0,0,0.3638,2.5876,0
INV509613,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-07-28 11:26,3.46,C13370,United Kingdom,home_decor,summer,2.75,3.69,2,0.841,3.048,0.935,5,0.102,0,,2.8,7,15,1,1,0,0.4436,1.9399,1
INV509614,23170,CERAMIC BOWL WITH POLKADOT DESIGN,1,2010-07-18 13:30,4.29,C13256,United Kingdom,kitchen,summer,3.75,3.35,0,1.133,3.943,0.827,8,0.356,0,4.1,0.4,1,14,1,0,0,0.2964,2.8721,0
INV509615,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-11-20 11:11,6.07,C15644,United Kingdom,home_decor,autumn,4.25,3.52,3,0.265,1.021,1.374,8,0.444,0,8.4,0.2,1,9,0,0,0,0.2614,2.8644,0
INV509616,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2010-08-21 16:11,3.5,C12048,Australia,clothing,summer,3.39,3.61,1,0.334,1.604,0.775,4,0.041,1,4.9,0.4,1,13,1,0,0,0.3021,2.6384,0
INV509617,22197,POPCORN HOLDER,36,2010-06-28 12:20,0.92,C12383,United Kingdom,kitchen,summer,0.85,0.76,3,0.227,1.163,1.017,6,0.288,0,8.1,2.4,1,8,1,0,0,0.3899,2.6581,0
INV509618,22086,PAPER CHAIN KIT 50S CHRISTMAS,1,2011-04-08 11:59,2.81,C17297,United Kingdom,seasonal,spring,2.95,3.0,2,0.467,1.36,0.768,4,0.258,0,8.1,0.6,2,18,0,0,0,0.4792,1.8945,0
INV509619,22384,LUNCH BAG PINK POLKADOT,3,2011-06-21 15:21,1.94,C14486,United Kingdom,bags,summer,1.65,2.2,4,0.51,2.695,1.112,8,0.771,0,13.7,1.0,1,6,1,0,0,0.4825,2.4171,1
INV509620,23084,RABBIT NIGHT LIGHT,1,2011-08-08 10:50,2.0,C13266,United Kingdom,home_decor,summer,1.65,1.23,3,0.276,0.927,0.884,7,0.769,0,7.4,0.7,1,4,1,0,0,0.4476,2.4919,1
INV509621,20725,LUNCH BAG RED RETROSPOT,5,2010-05-05 12:19,1.77,C12431,United Kingdom,bags,spring,1.65,1.5,2,0.237,1.273,1.131,8,0.211,0,15.7,2.9,3,14,0,0,1,0.3189,1.7029,0
INV509622,20727,LUNCH BAG BLACK SKULL,16,2010-04-22 10:07,1.74,C13853,United Kingdom,bags,spring,1.65,1.51,2,0.192,0.794,1.038,3,0.488,0,8.2,1.4,3,6,1,0,0,0.341,2.5418,0
INV509623,21928,JUMBO STORAGE BAG SUKI,4,2011-11-06 13:35,2.86,C17566,United Kingdom,bags,autumn,2.08,2.85,2,0.746,3.443,1.312,1,0.526,1,14.5,0.9,3,16,1,0,0,0.5042,1.8198,1
INV509624,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-07-10 12:27,2.34,C17709,United Kingdom,kitchen,summer,2.1,2.6,3,0.666,1.8,0.961,4,0.222,0,2.0,0.2,1,8,0,0,1,0.4406,2.915,1
INV509625,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-06-06 10:36,4.5,C15835,United Kingdom,clothing,summer,3.39,4.38,2,0.702,3.118,0.917,3,0.559,1,9.6,0.7,2,25,1,1,1,0.4278,2.804,0
INV509626,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-06-07 10:02,3.21,C13656,United Kingdom,home_decor,summer,2.75,3.15,2,0.641,3.398,1.044,5,0.692,1,11.7,1.9,5,7,1,0,1,0.3472,1.6088,1
INV509627,22197,POPCORN HOLDER,7,2010-08-02 16:36,0.95,C17323,United Kingdom,kitchen,summer,0.85,,3,0.177,0.855,0.994,1,0.572,0,5.5,0.5,3,19,1,1,1,0.367,2.8673,1
INV509628,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-10-02 11:35,2.46,C16711,United Kingdom,home_decor,autumn,1.69,2.49,9,0.245,1.05,1.354,8,0.316,1,19.0,1.5,7,2,1,1,0,0.4782,1.1531,0
INV509629,22384,LUNCH BAG PINK POLKADOT,12,2011-08-04 10:12,1.96,C17204,United Kingdom,bags,summer,1.65,2.02,2,0.31,1.512,1.106,5,0.128,1,7.1,3.3,2,18,1,0,0,0.2392,2.202,0
INV509630,23084,RABBIT NIGHT LIGHT,2,2011-09-29 13:03,2.05,C17659,United Kingdom,home_decor,autumn,1.65,2.2,2,0.527,2.387,1.078,5,0.344,0,9.0,2.0,2,13,1,1,0,0.4963,1.1592,0
INV509631,21928,JUMBO STORAGE BAG SUKI,2,2010-07-01 08:34,2.32,C17930,United Kingdom,bags,summer,2.08,2.41,5,0.411,2.239,0.929,6,0.396,1,3.4,2.3,2,4,1,1,0,0.3772,2.3889,0
INV509632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-21 11:36,2.9,C15067,United Kingdom,home_decor,spring,2.55,2.78,4,0.47,2.357,0.931,3,0.447,1,21.3,1.2,4,14,1,0,1,0.4445,1.5302,0
INV509633,21174,CABINET WITH FAIRY DOORS,16,2009-12-05 16:52,12.04,C12900,United Kingdom,home_decor,winter,9.95,11.72,1,0.969,3.205,1.655,5,0.209,1,,4.0,2,23,1,0,0,0.2515,2.9285,0
INV509634,20725,LUNCH BAG RED RETROSPOT,6,2011-06-26 10:34,2.26,C15392,United Kingdom,bags,summer,1.65,2.05,3,0.581,2.435,1.014,8,0.074,0,,0.5,1,11,1,0,0,0.4805,2.3769,0
INV509635,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-04-29 09:45,5.3,C13397,United Kingdom,clothing,spring,4.65,5.73,1,0.36,1.021,0.741,3,0.596,0,6.7,0.7,1,12,0,1,1,0.3685,2.5859,1
INV509636,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-06-06 12:15,2.27,C15392,United Kingdom,home_decor,summer,1.69,2.15,2,0.36,1.964,0.912,3,0.609,0,6.7,1.0,5,12,1,0,0,0.3659,2.0943,0
INV509637,22632,HAND WARMER RED POLKA DOT,7,2011-02-13 11:19,1.97,C17122,United Kingdom,clothing,winter,1.85,1.99,2,0.158,0.599,0.861,2,0.539,1,3.1,0.8,2,10,1,0,0,0.4096,2.9293,0
INV509638,22423,REGENCY CAKESTAND 3 TIER,4,2010-10-08 11:50,16.62,C15185,Germany,kitchen,autumn,12.75,15.52,5,1.131,5.079,1.359,5,0.301,0,,1.1,1,10,1,0,0,0.3511,1.719,0
INV509639,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2010-04-15 13:34,4.41,C14098,United Kingdom,clothing,spring,4.65,2.87,4,0.467,2.531,0.824,8,0.405,0,14.7,1.2,2,10,0,0,0,0.3844,2.2842,0
INV509640,20725,LUNCH BAG RED RETROSPOT,6,2010-08-21 16:45,1.68,C15341,United Kingdom,bags,summer,1.65,1.88,4,0.497,2.104,1.09,8,0.473,0,16.4,2.1,3,15,1,0,0,0.4344,1.9914,0
INV509641,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-11-20 12:12,6.37,C15071,United Kingdom,clothing,autumn,4.65,6.71,5,0.868,3.244,1.474,4,0.22,0,,1.6,7,4,1,0,0,0.5886,1.6592,0
INV509642,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-02-03 11:14,4.42,C12212,United Kingdom,clothing,winter,4.65,3.77,4,0.504,2.583,0.874,5,0.529,0,15.0,1.3,3,14,0,0,0,0.3544,1.5074,0
INV509643,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-01-04 10:04,1.74,C17192,United Kingdom,home_decor,winter,1.69,1.63,4,0.339,1.262,0.624,7,0.419,0,10.2,0.6,1,10,1,0,0,0.5603,1.919,0
INV509644,21928,JUMBO STORAGE BAG SUKI,4,2011-02-02 14:23,2.03,C13380,United Kingdom,bags,winter,2.08,2.35,1,0.311,1.424,0.593,4,0.151,0,3.6,0.3,3,8,1,0,0,0.2391,3.0204,0
INV509645,22752,SET 7 BABUSHKA NESTING BOXES,9,2010-09-12 15:51,7.86,C17964,United Kingdom,toys,autumn,7.65,7.88,7,0.44,1.595,1.011,5,0.542,1,8.7,1.9,3,14,1,0,0,0.4354,1.9485,0
INV509646,47566,PARTY BUNTING,5,2011-03-16 12:15,5.15,C18226,France,seasonal,spring,4.95,6.69,3,1.152,5.645,0.963,5,0.361,0,5.0,3.0,3,6,0,0,0,0.6009,2.0819,0
INV509647,47566,PARTY BUNTING,2,2010-06-22 14:51,5.22,C12859,United Kingdom,seasonal,summer,4.95,5.09,5,1.539,6.382,0.81,7,0.235,1,,0.9,3,10,1,0,0,0.5363,1.4319,1
INV509648,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-03-11 16:54,3.18,C14263,United Kingdom,clothing,spring,3.39,3.89,4,0.773,2.582,0.848,4,0.376,0,10.7,0.6,2,6,0,0,1,0.5387,2.2254,0
INV509649,20725,LUNCH BAG RED RETROSPOT,11,2010-04-30 11:09,1.81,C12805,United Kingdom,bags,spring,1.65,1.78,3,0.244,0.799,0.787,5,0.299,1,12.6,1.7,7,16,1,1,0,0.3261,2.3425,0
INV509650,85099B,JUMBO BAG RED RETROSPOT,2,2010-06-27 08:44,2.31,C18081,United Kingdom,bags,summer,2.08,2.89,4,0.363,1.528,1.152,8,0.062,0,8.6,0.9,5,14,0,0,1,0.3473,1.3862,0
INV509651,84406B,CREAM CUPID HEARTS COAT HANGER,3,2009-12-07 12:27,3.16,C14647,United Kingdom,home_decor,winter,2.75,3.17,4,0.778,2.199,1.367,1,0.229,1,3.6,0.8,3,6,0,1,1,0.4088,2.4334,0
INV509652,21928,JUMBO STORAGE BAG SUKI,1,2010-10-30 10:35,2.59,C15909,Spain,bags,autumn,2.08,1.89,2,0.513,1.366,1.174,6,0.186,0,6.9,0.4,5,8,1,0,0,0.509,1.7893,0
INV509653,20725,LUNCH BAG RED RETROSPOT,2,2010-01-13 14:48,1.64,C13953,United Kingdom,bags,winter,1.65,1.77,2,0.105,0.574,0.781,8,0.258,0,6.5,0.4,1,12,1,0,1,0.2111,2.1516,0
INV509654,22384,LUNCH BAG PINK POLKADOT,1,2009-12-23 11:38,2.15,C17175,United Kingdom,bags,winter,1.65,2.09,5,0.169,0.468,1.488,1,0.267,1,35.8,2.9,5,12,1,0,0,0.3279,1.6228,1
INV509655,21730,GLASS STAR FROSTED T-LIGHT HOLDER,25,2011-03-16 11:37,4.56,C15093,United Kingdom,home_decor,spring,4.25,5.13,4,0.928,2.971,1.131,3,0.476,0,,5.2,3,18,1,0,0,0.499,2.0526,1
INV509656,21928,JUMBO STORAGE BAG SUKI,1,2010-07-28 12:30,2.25,C12278,United Kingdom,bags,summer,2.08,2.36,4,0.149,0.721,1.078,7,0.265,0,1.9,0.3,1,6,1,0,0,0.3397,1.9708,0
INV509657,21174,CABINET WITH FAIRY DOORS,6,2011-03-05 15:05,10.67,C12894,United Kingdom,home_decor,spring,9.95,13.69,2,2.809,8.54,0.899,7,0.384,0,6.1,0.2,2,26,1,1,0,0.3648,2.5607,0
INV509658,22197,POPCORN HOLDER,1,2011-08-05 12:02,1.1,C14792,United Kingdom,kitchen,summer,0.85,1.09,5,0.237,0.609,0.982,5,0.247,1,7.6,0.6,3,4,1,1,0,0.4325,1.142,0
INV509659,23084,RABBIT NIGHT LIGHT,2,2011-03-16 11:25,1.87,C17290,United Kingdom,home_decor,spring,1.65,1.96,2,0.501,2.359,0.781,4,0.549,0,7.5,0.9,1,18,1,0,0,0.4003,2.0283,1
INV509660,22197,POPCORN HOLDER,2,2011-09-18 12:39,0.99,C16473,United Kingdom,kitchen,autumn,0.85,0.9,0,0.15,0.539,0.882,1,0.683,0,6.2,0.7,1,5,1,0,1,0.3847,2.3818,0
INV509661,22197,POPCORN HOLDER,3,2011-11-08 12:37,1.22,C15046,United Kingdom,kitchen,autumn,0.85,1.03,4,0.103,0.456,1.412,3,0.282,0,14.4,1.4,1,14,1,1,1,0.4088,2.406,1
INV509662,22086,PAPER CHAIN KIT 50S CHRISTMAS,5,2010-10-01 14:13,3.4,C17283,United Kingdom,seasonal,autumn,2.95,3.84,3,0.172,0.598,1.405,3,0.37,0,8.1,2.1,4,15,1,0,1,0.2903,2.0046,1
INV509663,20727,LUNCH BAG BLACK SKULL,2,2011-06-04 15:57,1.87,C13237,United Kingdom,bags,summer,1.65,1.79,1,0.554,1.836,0.921,2,0.562,1,2.6,0.5,1,10,1,0,0,0.4934,2.7211,0
INV509664,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,2011-06-01 12:25,3.92,C17680,Germany,clothing,summer,3.39,3.82,2,0.482,2.614,0.86,5,0.941,1,10.0,0.5,2,8,0,1,1,0.3763,2.1075,0
INV509665,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-01-07 13:11,2.99,C18238,United Kingdom,clothing,winter,3.39,3.7,2,0.449,2.336,0.868,8,0.244,0,4.2,2.9,2,2,0,0,0,0.3487,2.8628,0
INV509666,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-10-13 13:33,7.64,C17822,United Kingdom,toys,autumn,7.65,8.33,2,2.028,6.439,1.021,8,0.286,0,6.0,0.3,1,21,1,0,0,0.4844,1.9916,1
INV509667,20727,LUNCH BAG BLACK SKULL,1,2010-11-22 10:30,2.12,C16506,Germany,bags,autumn,1.65,2.07,2,0.395,1.452,1.247,2,0.565,1,2.9,0.6,1,21,1,1,0,0.4146,2.1528,0
INV509668,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-06-12 09:18,4.24,C12915,United Kingdom,home_decor,summer,4.25,4.05,1,1.314,4.558,1.017,6,0.159,1,11.0,1.7,5,26,1,0,0,0.3204,1.5904,0
INV509669,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-09-01 11:55,3.34,C15654,United Kingdom,home_decor,autumn,2.75,2.59,1,0.776,3.242,0.832,3,0.532,0,,0.8,8,13,1,0,1,0.4054,1.59,0
INV509670,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-08-01 13:48,3.48,C17434,United Kingdom,clothing,summer,3.39,3.64,2,0.223,0.89,0.819,5,0.607,1,19.3,1.2,5,7,0,0,0,0.3497,1.6239,1
INV509671,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-04-22 12:07,5.14,C15202,United Kingdom,clothing,spring,4.65,,5,0.891,4.656,1.139,1,0.489,0,8.3,0.1,5,9,0,1,0,0.4642,1.4434,0
INV509672,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2010-04-11 14:44,2.53,C17840,United Kingdom,home_decor,spring,2.55,2.5,3,0.251,0.681,0.876,1,0.398,1,10.6,6.5,5,13,1,0,1,0.5164,1.5816,1
INV509673,22633,HAND WARMER UNION JACK,4,2010-06-23 10:11,1.82,C17552,United Kingdom,clothing,summer,1.85,1.71,1,0.291,0.986,0.886,8,,0,6.8,0.5,3,12,1,0,0,0.5017,2.9071,0
INV509674,23084,RABBIT NIGHT LIGHT,14,2010-07-28 12:50,1.79,C17083,United Kingdom,home_decor,summer,1.65,1.31,4,0.293,0.813,0.974,8,0.291,0,5.0,0.9,3,30,1,0,0,0.2551,1.6522,0
INV509675,22457,NATURAL SLATE HEART CHALKBOARD,25,2011-12-01 12:12,1.73,C13807,United Kingdom,home_decor,winter,1.06,1.63,8,0.349,1.605,2.056,4,0.462,0,6.3,1.7,2,19,0,0,0,0.5174,1.8375,1
INV509676,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-10-13 11:08,5.36,C13427,United Kingdom,home_decor,autumn,4.25,5.44,7,0.919,4.687,1.208,3,0.342,1,9.7,1.0,4,3,1,0,1,0.3973,1.5938,0
INV509677,85099B,JUMBO BAG RED RETROSPOT,4,2010-08-09 14:55,2.4,C12930,United Kingdom,bags,summer,2.08,2.29,3,0.603,3.205,0.99,2,0.317,1,8.0,0.9,3,6,1,0,0,0.4498,1.6803,1
INV509678,47566,PARTY BUNTING,1,2011-08-21 12:55,5.19,C15383,United Kingdom,seasonal,summer,4.95,6.07,0,0.925,2.485,1.068,6,0.394,0,4.1,0.2,2,32,0,0,1,0.4736,1.6658,0
INV509679,23084,RABBIT NIGHT LIGHT,5,2010-09-04 12:26,2.0,C16738,United Kingdom,home_decor,autumn,1.65,1.41,3,0.349,1.504,1.19,7,0.161,0,14.0,1.4,1,9,0,0,0,0.3338,1.2476,1
INV509680,22960,JAM MAKING SET WITH JARS,1,2010-12-30 11:35,5.89,C16542,United Kingdom,kitchen,winter,4.25,5.47,2,0.443,2.29,1.501,4,0.442,0,3.1,0.2,1,11,1,0,1,0.4062,2.4268,0
INV509681,22197,POPCORN HOLDER,1,2010-10-25 15:17,0.99,C12740,Spain,kitchen,autumn,0.85,1.03,7,0.222,1.1,1.334,1,0.62,1,,0.3,3,9,1,1,0,0.5647,1.6743,1
INV509682,22383,LUNCH BAG SUKI DESIGN,17,2010-12-14 12:01,1.87,C16366,United Kingdom,bags,winter,1.65,1.9,2,0.499,1.409,1.153,2,0.379,1,5.3,2.1,1,4,1,1,0,0.4164,1.9744,0
INV509683,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2010-09-28 16:27,4.07,C12369,United Kingdom,clothing,autumn,3.39,3.84,2,1.073,5.605,1.411,2,0.433,0,6.0,3.9,2,3,0,0,0,0.4043,2.1134,1
INV509684,23084,RABBIT NIGHT LIGHT,6,2009-12-17 12:06,1.92,C16720,United Kingdom,home_decor,winter,1.65,2.22,2,0.293,0.877,1.505,5,0.669,0,,0.6,3,2,0,1,0,0.2556,2.1602,1
INV509685,23084,RABBIT NIGHT LIGHT,1,2010-02-09 10:05,1.78,C17711,United Kingdom,home_decor,winter,1.65,1.62,4,0.357,1.346,0.658,1,0.357,0,26.5,2.5,4,27,0,1,0,0.3874,2.4485,1
INV509686,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-07-25 11:53,5.86,C18303,United Kingdom,clothing,summer,4.65,6.19,2,1.477,3.764,1.176,2,0.591,0,4.0,0.5,1,13,1,0,0,0.3788,2.3497,0
INV509687,22457,NATURAL SLATE HEART CHALKBOARD,2,2010-06-12 13:05,1.11,C16645,United Kingdom,home_decor,summer,1.06,1.04,2,0.144,0.55,0.932,6,0.096,0,3.4,1.1,1,15,0,0,0,0.3378,3.3404,0
INV509688,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2010-02-16 10:24,3.16,C16713,United Kingdom,clothing,winter,3.39,3.02,1,0.351,0.92,0.669,2,0.598,1,4.7,0.4,1,19,1,0,1,0.2555,3.3615,0
INV509689,22086,PAPER CHAIN KIT 50S CHRISTMAS,23,2010-07-26 09:08,3.33,C17254,United Kingdom,seasonal,summer,2.95,4.75,4,0.884,4.652,1.22,6,0.607,0,5.7,6.1,1,10,1,1,0,0.5567,1.8864,1
INV509690,84879,ASSORTED COLOUR BIRD ORNAMENT,39,2011-05-17 11:09,2.15,C17737,United Kingdom,home_decor,spring,1.69,2.07,2,0.487,2.418,1.109,6,0.354,1,5.9,8.9,1,19,1,1,0,0.4302,2.5765,1
INV509691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-24 12:01,3.09,C12752,United Kingdom,home_decor,autumn,2.55,3.33,5,0.369,1.228,1.453,7,0.085,0,4.0,0.5,3,7,0,0,0,0.4269,2.4709,0
INV509692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-05-29 15:06,3.05,C13275,United Kingdom,home_decor,spring,2.55,3.58,3,0.469,1.883,0.993,7,0.087,0,7.6,0.4,2,9,1,0,0,0.3952,2.2632,0
INV509693,23084,RABBIT NIGHT LIGHT,4,2011-06-18 13:12,2.06,C12054,United Kingdom,home_decor,summer,1.65,1.99,4,0.383,1.906,0.912,5,0.505,0,4.3,3.6,4,2,1,1,0,0.4265,1.5642,1
INV509694,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2009-12-29 10:38,4.65,C16068,United Kingdom,home_decor,winter,4.25,4.52,4,0.6,2.267,1.198,5,0.308,1,15.1,0.3,9,11,1,0,0,0.2773,2.4103,0
INV509695,22197,POPCORN HOLDER,1,2010-06-01 11:10,0.94,C14541,United Kingdom,kitchen,summer,0.85,0.92,7,0.11,0.297,0.991,1,0.176,1,3.2,0.6,3,4,1,1,0,0.3748,2.3303,0
INV509696,20727,LUNCH BAG BLACK SKULL,1,2011-03-23 13:20,1.96,C14356,Netherlands,bags,spring,1.65,1.74,3,0.541,2.905,0.86,7,0.305,0,4.8,0.6,1,6,1,0,0,0.4314,2.0019,1
INV509697,47566,PARTY BUNTING,5,2011-07-25 13:00,5.61,C14901,United Kingdom,seasonal,summer,4.95,6.02,2,0.693,2.241,0.908,8,0.191,0,8.1,0.3,3,10,1,0,0,0.4439,2.1481,1
INV509698,85099B,JUMBO BAG RED RETROSPOT,3,2011-06-19 09:58,2.24,C13766,United Kingdom,bags,summer,2.08,1.56,0,0.381,1.13,0.811,8,0.461,0,5.2,0.4,1,5,0,0,0,0.3523,2.6178,0
INV509699,23084,RABBIT NIGHT LIGHT,5,2010-10-22 12:32,2.06,C12303,United Kingdom,home_decor,autumn,1.65,2.2,1,0.381,1.126,1.085,8,,0,11.1,0.8,3,11,1,0,0,0.3426,1.7645,0
INV509700,20727,LUNCH BAG BLACK SKULL,1,2010-08-31 14:31,1.89,C12382,United Kingdom,bags,summer,1.65,2.18,2,0.431,1.253,0.958,7,0.035,0,3.9,0.2,1,8,1,1,0,0.3705,2.1039,0
INV509701,23170,CERAMIC BOWL WITH POLKADOT DESIGN,2,2011-08-27 11:10,4.27,C16083,Germany,kitchen,summer,3.75,4.29,2,0.549,2.868,0.95,1,0.632,1,8.3,3.8,2,20,1,0,0,0.5232,2.2115,0
INV509702,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-12-16 13:32,2.75,C17087,United Kingdom,kitchen,winter,2.1,2.87,3,0.627,1.816,1.401,8,0.431,0,11.5,1.2,3,22,1,0,1,0.3676,1.9044,0
INV509703,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2010-05-26 10:21,4.7,C15717,United Kingdom,clothing,spring,4.65,4.64,2,0.918,4.412,0.935,5,0.195,1,6.9,1.1,1,10,1,0,1,0.4276,2.9198,0
INV509704,20727,LUNCH BAG BLACK SKULL,33,2011-08-09 14:27,1.85,C15903,United Kingdom,bags,summer,1.65,2.26,4,0.256,1.26,1.364,8,0.213,0,3.8,4.3,1,19,1,0,0,0.4128,1.7957,0
INV509705,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-06-20 14:51,8.25,C14603,United Kingdom,toys,summer,7.65,7.35,1,1.93,9.328,0.979,5,0.173,0,6.6,1.7,2,8,0,0,0,0.4114,2.1602,1
INV509706,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-02-15 11:43,7.99,C17799,United Kingdom,toys,winter,7.65,7.82,1,0.718,2.768,0.883,8,0.319,1,8.9,3.3,2,12,1,0,0,0.3435,1.5626,1
INV509707,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-10-31 14:46,2.77,C15767,United Kingdom,kitchen,autumn,2.1,3.01,2,0.346,1.07,1.344,5,0.119,0,20.9,0.9,6,16,1,0,1,0.4042,1.5497,0
INV509708,22384,LUNCH BAG PINK POLKADOT,2,2011-03-15 15:55,1.94,C13397,United Kingdom,bags,spring,1.65,0.9,2,0.216,0.917,0.964,6,0.227,0,15.3,1.6,6,21,1,0,0,0.4943,1.6039,1
INV509709,85099B,JUMBO BAG RED RETROSPOT,3,2010-11-26 12:17,2.7,C13768,United Kingdom,bags,autumn,2.08,3.16,2,0.422,2.213,1.281,4,0.297,0,6.9,0.7,2,20,1,0,0,0.4535,2.8643,0
INV509710,23298,SPOTTY BUNTING,35,2010-05-21 09:53,5.15,C17528,United Kingdom,seasonal,spring,4.95,4.39,0,1.236,6.6,1.156,5,0.227,0,5.5,1.8,2,11,1,0,0,0.3475,2.1605,1
INV509711,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-06-10 12:56,4.26,C13349,United Kingdom,clothing,summer,3.39,4.39,2,0.726,3.246,1.155,2,0.614,1,6.3,9.8,3,24,1,0,0,0.4174,2.5106,0
INV509712,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-09-24 11:07,4.77,C18193,United Kingdom,clothing,autumn,3.39,4.84,3,0.524,2.764,1.24,4,0.338,1,2.4,0.4,3,2,1,0,1,0.5028,2.1753,0
INV509713,47566,PARTY BUNTING,2,2011-04-03 11:11,5.28,C13473,United Kingdom,seasonal,spring,4.95,5.6,2,0.644,1.935,0.983,7,0.345,0,,1.3,7,10,1,0,1,0.4812,2.132,0
INV509714,22457,NATURAL SLATE HEART CHALKBOARD,4,2010-12-16 13:34,1.26,C17601,United Kingdom,home_decor,winter,1.06,1.27,4,0.272,0.838,1.451,4,0.321,1,4.2,2.2,3,13,1,0,0,0.4313,1.6624,0
INV509715,21174,CABINET WITH FAIRY DOORS,1,2010-11-03 15:36,12.15,C15589,France,home_decor,autumn,9.95,11.54,2,2.832,10.965,1.315,2,0.436,1,,0.5,1,8,1,0,0,0.4157,1.6292,0
INV509716,22197,POPCORN HOLDER,4,2010-06-07 10:34,0.79,C12573,United Kingdom,kitchen,summer,0.85,0.91,2,0.225,1.101,0.714,8,0.372,0,2.2,0.4,1,14,1,0,0,0.2274,3.0524,0
INV509717,22384,LUNCH BAG PINK POLKADOT,3,2011-02-14 13:15,1.77,C15264,United Kingdom,bags,winter,1.65,1.85,1,0.432,1.411,0.703,2,0.274,1,4.3,0.4,1,1,1,1,0,0.3591,3.0335,1
INV509718,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2011-02-28 16:31,1.95,C16394,United Kingdom,kitchen,winter,2.1,1.68,1,0.28,1.383,0.655,5,0.378,0,2.6,0.8,2,17,1,0,0,0.3869,2.9739,0
